,OPEN,HIGH,LOW,CLOSE
2013-08-26 00:00:00.005,3.25,3.28,3.22,3.28
2013-08-27 00:00:00.005,3.28,3.33,3.27,3.31
2013-08-28 00:00:00.005,3.3,3.36,3.28,3.34
2013-08-29 00:00:00.005,3.35,3.4,3.33,3.39
2013-08-30 00:00:00.005,3.39,3.45,3.37,3.38
2013-09-02 00:00:00.005,3.37,3.39,3.29,3.33
2013-09-03 00:00:00.005,3.34,3.39,3.3,3.39
2013-09-04 00:00:00.005,3.39,3.45,3.37,3.4
2013-09-05 00:00:00.005,3.4,3.41,3.34,3.36
2013-09-06 00:00:00.005,3.35,3.39,3.35,3.39
2013-09-09 00:00:00.005,3.38,3.47,3.38,3.47
2013-09-10 00:00:00.005,3.47,3.52,3.43,3.52
2013-09-11 00:00:00.005,3.52,3.56,3.48,3.5
2013-09-12 00:00:00.005,3.52,3.58,3.48,3.55
2013-09-13 00:00:00.005,3.55,3.61,3.5,3.51
2013-09-16 00:00:00.005,3.55,3.56,3.47,3.49
2013-09-17 00:00:00.005,3.51,3.51,3.4,3.4
2013-09-18 00:00:00.005,3.4,3.45,3.38,3.44
2013-09-23 00:00:00.005,3.44,3.49,3.43,3.48
2013-09-24 00:00:00.005,3.48,3.48,3.4,3.43
2013-09-25 00:00:00.005,3.6,3.69,3.49,3.52
2013-09-26 00:00:00.005,3.48,3.57,3.39,3.4
2013-09-27 00:00:00.005,3.4,3.41,3.34,3.37
2013-09-30 00:00:00.005,3.39,3.4,3.36,3.4
2013-10-08 00:00:00.005,3.4,3.47,3.35,3.46
2013-10-09 00:00:00.005,3.43,3.51,3.42,3.51
2013-10-10 00:00:00.005,3.5,3.5,3.44,3.45
2013-10-11 00:00:00.005,3.46,3.52,3.45,3.51
2013-10-14 00:00:00.005,3.51,3.52,3.48,3.5
2013-10-15 00:00:00.005,3.51,3.51,3.47,3.51
2013-10-16 00:00:00.005,3.5,3.51,3.41,3.41
2013-10-17 00:00:00.005,3.42,3.45,3.41,3.42
2013-10-18 00:00:00.005,3.42,3.43,3.39,3.41
2013-10-21 00:00:00.005,3.41,3.45,3.4,3.45
2013-10-22 00:00:00.005,3.43,3.46,3.42,3.43
2013-10-23 00:00:00.005,3.43,3.45,3.37,3.39
2013-10-24 00:00:00.005,3.38,3.42,3.36,3.4
2013-10-25 00:00:00.005,3.4,3.41,3.31,3.32
2013-10-28 00:00:00.005,3.33,3.33,3.27,3.29
2013-10-29 00:00:00.005,3.3,3.32,3.19,3.23
2013-10-30 00:00:00.005,3.21,3.29,3.21,3.28
2013-10-31 00:00:00.005,3.34,3.38,3.28,3.29
2013-11-01 00:00:00.005,3.26,3.33,3.24,3.32
2013-11-04 00:00:00.005,3.3,3.32,3.28,3.31
2013-11-05 00:00:00.005,3.29,3.32,3.26,3.31
2013-11-06 00:00:00.005,3.29,3.31,3.27,3.27
2013-11-07 00:00:00.005,3.27,3.28,3.23,3.25
2013-11-08 00:00:00.005,3.24,3.26,3.2,3.23
2013-11-11 00:00:00.005,3.22,3.23,3.2,3.23
2013-11-12 00:00:00.005,3.23,3.29,3.21,3.28
2013-11-13 00:00:00.005,3.26,3.28,3.23,3.23
2013-11-14 00:00:00.005,3.23,3.25,3.15,3.21
2013-11-15 00:00:00.005,3.23,3.28,3.2,3.27
2013-11-18 00:00:00.005,3.27,3.34,3.27,3.34
2013-11-19 00:00:00.005,3.35,3.37,3.32,3.36
2013-11-20 00:00:00.005,3.35,3.38,3.34,3.37
2013-11-21 00:00:00.005,3.36,3.38,3.35,3.37
2013-11-22 00:00:00.005,3.37,3.38,3.34,3.35
2013-11-25 00:00:00.005,3.33,3.37,3.33,3.36
2013-11-26 00:00:00.005,3.36,3.39,3.36,3.38
2013-11-27 00:00:00.005,3.38,3.39,3.36,3.39
2013-11-28 00:00:00.005,3.37,3.42,3.37,3.4
2013-11-29 00:00:00.005,3.42,3.42,3.38,3.39
2013-12-02 00:00:00.005,3.36,3.39,3.25,3.28
2013-12-03 00:00:00.005,3.28,3.33,3.26,3.32
2013-12-04 00:00:00.005,3.31,3.41,3.31,3.39
2013-12-05 00:00:00.005,3.39,3.4,3.37,3.39
2013-12-06 00:00:00.005,3.38,3.39,3.36,3.37
2013-12-09 00:00:00.005,3.37,3.4,3.37,3.38
2013-12-10 00:00:00.005,3.37,3.41,3.37,3.4
2013-12-11 00:00:00.005,3.39,3.4,3.36,3.36
2013-12-12 00:00:00.005,3.37,3.41,3.37,3.4
2013-12-13 00:00:00.005,3.39,3.43,3.37,3.41
2013-12-16 00:00:00.005,3.43,3.46,3.4,3.46
2013-12-17 00:00:00.005,3.45,3.46,3.41,3.45
2013-12-18 00:00:00.005,3.43,3.45,3.38,3.39
2013-12-19 00:00:00.005,3.39,3.41,3.37,3.37
2013-12-20 00:00:00.005,3.35,3.39,3.31,3.31
2013-12-23 00:00:00.005,3.32,3.38,3.31,3.34
2013-12-24 00:00:00.005,3.33,3.38,3.33,3.35
2013-12-25 00:00:00.005,3.36,3.37,3.33,3.34
2013-12-26 00:00:00.005,3.33,3.35,3.31,3.34
2013-12-27 00:00:00.005,3.35,3.38,3.32,3.38
2013-12-30 00:00:00.005,3.38,3.38,3.35,3.35
2013-12-31 00:00:00.005,3.33,3.38,3.33,3.35
2014-01-02 00:00:00.005,3.33,3.37,3.33,3.34
2014-01-03 00:00:00.005,3.33,3.36,3.27,3.28
2014-01-06 00:00:00.005,3.26,3.28,3.16,3.17
2014-01-07 00:00:00.005,3.18,3.2,3.17,3.19
2014-01-08 00:00:00.005,3.19,3.2,3.15,3.18
2014-01-09 00:00:00.005,3.18,3.21,3.16,3.17
2014-01-10 00:00:00.005,3.17,3.17,3.1,3.11
2014-01-13 00:00:00.005,3.11,3.12,3.05,3.07
2014-01-14 00:00:00.005,3.07,3.13,3.05,3.12
2014-01-15 00:00:00.005,3.12,3.12,3.04,3.07
2014-01-16 00:00:00.005,3.06,3.08,3.04,3.06
2014-01-17 00:00:00.005,3.06,3.06,2.98,2.99
2014-01-20 00:00:00.005,2.99,3.01,2.97,2.98
2014-01-21 00:00:00.005,3.0,3.02,2.99,3.02
2014-01-22 00:00:00.005,3.03,3.13,3.01,3.13
2014-01-23 00:00:00.005,3.12,3.13,3.08,3.1
2014-01-24 00:00:00.005,3.1,3.25,3.09,3.17
2014-01-27 00:00:00.005,3.16,3.18,3.12,3.14
2014-01-28 00:00:00.005,3.14,3.15,3.13,3.15
2014-01-29 00:00:00.005,3.15,3.17,3.13,3.14
2014-01-30 00:00:00.005,3.15,3.15,3.11,3.12
2014-02-07 00:00:00.005,3.11,3.13,3.08,3.12
2014-02-10 00:00:00.005,3.12,3.17,3.11,3.16
2014-02-11 00:00:00.005,3.16,3.2,3.15,3.18
2014-02-12 00:00:00.005,3.19,3.21,3.17,3.2
2014-02-13 00:00:00.005,3.2,3.2,3.16,3.16
2014-02-14 00:00:00.005,3.17,3.2,3.14,3.2
2014-02-17 00:00:00.005,3.2,3.23,3.18,3.22
2014-02-18 00:00:00.005,3.22,3.22,3.15,3.17
2014-02-19 00:00:00.005,3.17,3.2,3.16,3.18
2014-02-20 00:00:00.005,3.19,3.25,3.17,3.24
2014-02-21 00:00:00.005,3.25,3.25,3.15,3.17
2014-02-24 00:00:00.005,3.15,3.16,3.04,3.07
2014-02-25 00:00:00.005,3.07,3.09,2.96,2.98
2014-02-26 00:00:00.005,2.99,3.02,2.97,3.01
2014-02-27 00:00:00.005,3.01,3.03,2.98,3.0
2014-02-28 00:00:00.005,3.0,3.04,2.98,3.02
2014-03-03 00:00:00.005,3.02,3.06,3.0,3.05
2014-03-04 00:00:00.005,3.04,3.06,3.02,3.05
2014-03-05 00:00:00.005,3.05,3.06,2.99,3.01
2014-03-06 00:00:00.005,3.0,3.09,2.99,3.07
2014-03-07 00:00:00.005,3.07,3.07,3.02,3.03
2014-03-10 00:00:00.005,3.02,3.02,2.92,2.92
2014-03-11 00:00:00.005,2.92,2.98,2.9,2.95
